"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Systems","Systems","SK0-005_Q127","A systems administrator has several different types of hard drives. The administrator is setting up a NAS that will allow end users to see all the drives within the NAS. Which of the following storage types should the administrator use?","RAID array","FALSE",""
"Basic Systems","Systems","SK0-005_Q127","A systems administrator has several different types of hard drives. The administrator is setting up a NAS that will allow end users to see all the drives within the NAS. Which of the following storage types should the administrator use?","Serial Attached SCSI","FALSE",""
"Basic Systems","Systems","SK0-005_Q127","A systems administrator has several different types of hard drives. The administrator is setting up a NAS that will allow end users to see all the drives within the NAS. Which of the following storage types should the administrator use?","Solid-state drive","FALSE",""
"Basic Systems","Systems","SK0-005_Q127","A systems administrator has several different types of hard drives. The administrator is setting up a NAS that will allow end users to see all the drives within the NAS. Which of the following storage types should the administrator use?","Just a bunch of disks","TRUE",""
"Basic Systems","Systems","SK0-005_Q128","Which of the following is the BEST action to perform before applying patches to one of the hosts in a high availability cluster?","Disable the heartbeat network.","FALSE",""
"Basic Systems","Systems","SK0-005_Q128","Which of the following is the BEST action to perform before applying patches to one of the hosts in a high availability cluster?","Fallback cluster services.","TRUE",""
"Basic Systems","Systems","SK0-005_Q128","Which of the following is the BEST action to perform before applying patches to one of the hosts in a high availability cluster?","Set the cluster to active-active.","FALSE",""
"Basic Systems","Systems","SK0-005_Q128","Which of the following is the BEST action to perform before applying patches to one of the hosts in a high availability cluster?","Failover all VMs.","FALSE",""
"Basic Systems","Systems","SK0-005_Q129","A server administrator is deploying a new server that has two hard drives on which to install the OS. Which of the following RAID configurations should be used to provide redundancy for the OS?","RAID 0","FALSE",""
"Basic Systems","Systems","SK0-005_Q129","A server administrator is deploying a new server that has two hard drives on which to install the OS. Which of the following RAID configurations should be used to provide redundancy for the OS?","RAID 1","TRUE",""
"Basic Systems","Systems","SK0-005_Q129","A server administrator is deploying a new server that has two hard drives on which to install the OS. Which of the following RAID configurations should be used to provide redundancy for the OS?","RAID 5","FALSE",""
"Basic Systems","Systems","SK0-005_Q129","A server administrator is deploying a new server that has two hard drives on which to install the OS. Which of the following RAID configurations should be used to provide redundancy for the OS?","RAID 6","FALSE",""
"Basic Systems","Systems","SK0-005_Q130","A systems administrator has been alerted to a zero-day vulnerability that is impacting a service enabled on a server OS. Which of the following would work BEST to limit an attacker from exploiting this vulnerability?","Installing the latest patches","FALSE",""
"Basic Systems","Systems","SK0-005_Q130","A systems administrator has been alerted to a zero-day vulnerability that is impacting a service enabled on a server OS. Which of the following would work BEST to limit an attacker from exploiting this vulnerability?","Closing open ports","FALSE",""
